beacon_id,zone_name,zone_status,zone_id,station_id,clock,sub_station_id,direction,height_inches,pole_type,power_feed,mount_location,power_source,atd_location_id,created_date,created_by,modified_date,modified_by,am_start,am_end,pm_start,pm_end,pm_start_2,pm_end_2,location_name,location,latitude,longitude,unit_address,Source DB ID
7122-172-00,AUSTIN,Active,7122,172,TRUE,0,EB,,,,,AC,LOC17-007775,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,,,,,,,1700 BLK W 5TH ST,"(30.27512727, -97.76533612)",30.27512727,-97.76533612,,
7505-276-00,WESTLAKE,Active,7505,276,TRUE,0,WB,113,4_IN,UG,,AC,LOC17-009095,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492074000,1492082100,1492090200,1492095300,1492102500,1310 BLK WESTBANK DR,"(30.27478447, -97.81376312)",30.27478447,-97.81376312,,
7111-150-01,OAK SPRINGS,Active,7111,150,FALSE,1,SB,86,2_IN,OH,,AC,LOC17-009415,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,3600 BLK WEBBERVILLE RD,"(30.27217905, -97.70513093)",30.27217905,-97.70513093,,
7405-012-00,"WESTVIEW, PARMER",Active,7405,12,TRUE,0,EB,113,4_IN,UG,,AC,LOC17-008960,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071600,1492093800,1492099200,,,1905 BLK W PARMER LN,"(30.41470146, -97.69399355)",30.41470146,-97.69399355,,
7304-176-00,TRAVIS HEIGHTS,Active,7304,176,TRUE,0,EB,94.5,4_IN,OH,,AC,LOC17-007800,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065000,1492072200,1492093800,1492100100,,,500 BLK E ANNIE ST,"(30.24469689, -97.74611476)",30.24469689,-97.74611476,,
7103-130-01,MARTIN,Active,7103,130,FALSE,1,NB,91,4_IN,OH,,AC,LOC17-009310,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492100100,,,1 BLK COMAL ST,"(30.25225479, -97.73146736)",30.25225479,-97.73146736,,
7415-042-00,PILLOW,Active,7415,42,TRUE,0,WB,85,2_IN,OH,,AC,LOC17-008745,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092900,1492096500,,,3000 BLK CROSSCREEK DR,"(30.36901131, -97.73220328)",30.36901131,-97.73220328,,
7229-067-00,BLUEBONNET TRAIL,Active,7229,67,TRUE,0,NB,90,4_IN,,,SOLAR,LOC17-008570,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11217 BLK HARRIS BRANCH PKWY,"(30.35187138, -97.61540911)",30.35187138,-97.61540911,,
7104-312-01,METZ,Active,7104,312,FALSE,1,SB,82,2_IN,OH,,AC,LOC17-009340,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,90 BLK ROBERT T MARTINEZ JR ST,"(30.25535419, -97.72097836)",30.25535419,-97.72097836,,
7512-232-00,MILLS,Active,7512,232,TRUE,0,WB,104,4_IN,,,SOLAR,LOC17-007805,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092900,1492097400,,,6200 BLK DAVIS LN,"(30.21197109, -97.87811801)",30.21197109,-97.87811801,,
7516-289-03,WILLIAMS,Active,7516,289,FALSE,3,NB,,,OH,SP,AC,LOC17-010035,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,BLK,"(30.17987502, -97.79575096)",30.17987502,-97.79575096,,
7227-281-03,RIDGETOP,Active,7227,281,FALSE,3,SB,,,,,,LOC17-010260,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492101000,,,BLK,"(30.31305975, -97.71540547)",30.31305975,-97.71540547,,
7105-140-02,ORTEGA,Active,7105,140,FALSE,2,EB,,,,,,LOC17-010255,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,BLK,"(30.26944995, -97.68490557)",30.26944995,-97.68490557,,
7511-228-00,BOONE,Active,7511,228,TRUE,0,WB,102,4_IN,UG,,AC,LOC17-007585,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,3700 BLK ALEXANDRIA DR,"(30.20222868, -97.84134637)",30.20222868,-97.84134637,,
7311-198-00,PALM,Active,7311,198,TRUE,0,EB,86,2_IN,OH,,AC,LOC17-007930,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492099200,,,6204 BLK TARA DR,"(30.16363006, -97.74307831)",30.16363006,-97.74307831,,
7511-229-00,BOONE,Active,7511,229,TRUE,0,NB,105,4_IN,UG,,AC,LOC17-007605,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,8100 BLK CROFTWOOD DR,"(30.20288862, -97.84185076)",30.20288862,-97.84185076,,
7433-366-00,LIVE OAK EL/ DEER PARK MS,Active,7433,366,TRUE,0,SB,,,,,AC,LOC17-009170,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492073100,1492093800,1492099200,,,12802 BLK BROADMEADE AVE,"(30.45359882, -97.77662976)",30.45359882,-97.77662976,,
7419-054-00,ST LOUIS SCHOOL,Active,7419,54,TRUE,0,WB,98,4_IN,OH,,AC,LOC17-008760,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492095600,1492099200,,,2000 BLK ST JOSEPH BLVD,"(30.35074059, -97.73003163)",30.35074059,-97.73003163,,
7210-081-00,COOK,Active,7210,81,TRUE,0,WB,,,UG,MA,AC,LOC17-008530,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1516 BLK RUTLAND DR,"(30.3755149, -97.71119662)",30.3755149,-97.71119662,,
7107-134-00,BROOKE,Active,7107,134,TRUE,0,NB,83,2_IN,OH,,AC,LOC17-008175,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,300 BLK N PLEASANT VALLEY RD,"(30.25488258, -97.71184062)",30.25488258,-97.71184062,,
7221-114-00,"PEARCE, ANDREWS",Active,7221,114,TRUE,0,SB,84,2_IN,UG,,AC,LOC17-007685,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,2604 BLK LOYOLA LN,"(30.31665667, -97.67557973)",30.31665667,-97.67557973,,
7513-318-00,CLAYTON,Active,7513,318,TRUE,0,EB,96.5,4_IN,,,SOLAR,LOC17-007860,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092900,1492097400,,,7500 BLK LA CROSSE AVE,"(30.19480458, -97.90839831)",30.19480458,-97.90839831,,
7417-048-00,"WOOTEN, REEDEMER",Active,7417,48,TRUE,0,NB,107,4_IN,UG,,AC,LOC17-009740,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492098300,,,7900 BLK BURRELL DR,"(30.35323255, -97.72170511)",30.35323255,-97.72170511,,
7218-108-00,L.B.J,Active,7218,108,TRUE,0,EB,101,4_IN,UG,,AC,LOC17-008865,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492071300,1492097400,1492101000,,,4900 BLK PURPLE SAGE DR,"(30.31130359, -97.65880073)",30.31130359,-97.65880073,,
7504-265-02,CEDAR CREEK,Active,7504,265,FALSE,2,EB,76,,,,AC,LOC17-009670,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066500,1492073100,1492094100,1492101900,,,3413 BLK PINNACLE RD,"(30.27025597, -97.80841681)",30.27025597,-97.80841681,,
7520-292-01,CROCKETT,Active,7520,292,FALSE,1,WB,93,2_IN,OH,,AC,LOC17-009835,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492074900,1492085400,1492092600,1492099200,1492102800,1800 BLK W STASSNEY LN,"(30.21443155, -97.79537628)",30.21443155,-97.79537628,,
7201-267-00,BARRINGTON,Active,7201,267,TRUE,0,EB,89,4_IN,OH,,AC,LOC17-008690,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492091100,1492097400,,,201 BLK W RUNDBERG LN,"(30.36203956, -97.69519353)",30.36203956,-97.69519353,,
7110-259-00,NORMAN,Active,7110,259,TRUE,0,EB,89,2_IN,OH,,AC,LOC17-007630,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,1700 BLK WEBBERVILLE RD,"(30.2813039, -97.67813665)",30.2813039,-97.67813665,,
7316-189-00,RODRIGUEZ,Active,7316,189,TRUE,0,SB,89.5,4_IN,,,SOLAR,LOC17-007900,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492091100,1492101900,,,4900 BLK S PLEASANT VALLEY RD,"(30.19962259, -97.74272672)",30.19962259,-97.74272672,,
7510-295-00,COVINGTON,Active,7510,295,TRUE,0,NB,90,2_IN,UG,,AC,LOC17-007830,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492096500,1492100100,,,7011 BLK BRODIE LN,"(30.21168405, -97.83154309)",30.21168405,-97.83154309,,
7310-185-00,HOUSTON,Active,7310,185,TRUE,0,SB,99.5,4_IN,UG,,AC,LOC17-007880,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,5308 BLK PONCIANA DR,"(30.19903155, -97.75507711)",30.19903155,-97.75507711,,
7527-325-00,COWAN,Active,7527,325,TRUE,0,NB,83,4_IN,,,SOLAR,LOC17-009140,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,9000 BLK CURLEW DR,"(30.18716263, -97.82983452)",30.18716263,-97.82983452,,
7223-264-00,PECAN SPRINGS,Active,7223,264,TRUE,0,SB,109,4_IN,UG,,AC,LOC17-007760,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,11912 BLK N LAMAR BLVD,"(30.39286817, -97.68158222)",30.39286817,-97.68158222,,
7508-214-00,OAK HILL,Active,7508,214,TRUE,0,NB,56,2_IN,OH,,AC,LOC17-008410,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,6014 BLK PATTON RANCH RD,"(30.23620293, -97.85985226)",30.23620293,-97.85985226,,
7232-222-00,"DELCO, DESSAU",Active,7232,222,TRUE,0,SB,111,4_IN,UG,,AC,LOC17-008585,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071600,1492093800,1492099200,,,12700 BLK DESSAU RD,"(30.39875644, -97.64179497)",30.39875644,-97.64179497,,
7239-354-00,PIONEER CROSSING,Active,7239,354,TRUE,0,NB,106,4_IN,UG,,AC,LOC17-008910,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,11000 BLK SAMSUNG BLVD,"(30.36032179, -97.64124697)",30.36032179,-97.64124697,,
7309-182-00,ALLISON,Active,7309,182,TRUE,0,EB,79,2_IN,OH,,AC,LOC17-008055,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492092000,1492100100,,,508 BLK VARGAS RD,"(30.23566722, -97.69242247)",30.23566722,-97.69242247,,
7433-365-00,LIVE OAK EL/ DEER PARK MS,Active,7433,365,TRUE,0,WB,,,,,AC,LOC17-009165,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492073100,1492093800,1492099200,,,8500 BLK ANDERSON MILL RD,"(30.45577195, -97.76850293)",30.45577195,-97.76850293,,
7116-161-00,LEE,Active,7116,161,TRUE,0,WB,88,2_IN,OH,,AC,LOC17-008280,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492099200,,,816 BLK HARRIS AVE,"(30.29359994, -97.72625544)",30.29359994,-97.72625544,,
7516-289-00,WILLIAMS,Active,7516,289,TRUE,0,NB,122,4_IN,OH,,AC,LOC17-007565,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,7900 BLK S 1ST ST,"(30.18345335, -97.79290324)",30.18345335,-97.79290324,,
7211-093-02,LANIER,Active,7211,93,FALSE,2,WB,89,2_IN,OH,,AC,LOC17-009260,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492074000,1492085700,1492102800,,,957 BLK PAYTON GIN RD,"(30.36034145, -97.70552265)",30.36034145,-97.70552265,,
7208-076-00,GRAHAM,Active,7208,76,TRUE,0,WB,78,2_IN,OH,,AC,LOC17-008855,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065000,1492070400,1492093800,1492097400,,,1210 BLK E BRAKER LN,"(30.3731903, -97.66714166)",30.3731903,-97.66714166,,
7510-223-01,COVINGTON,Active,7510,223,FALSE,1,NB,86,2_IN,OH,,AC,LOC17-010085,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492096500,1492100100,,,BLK,"(30.21150739, -97.83394286)",30.21150739,-97.83394286,,
7515-305-00,KOCUREK,Active,7515,305,TRUE,0,NB,81.5,4_IN,UG,,AC,LOC17-007955,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,9800 BLK CURLEW DR,"(30.17681736, -97.8339083)",30.17681736,-97.8339083,,
7408-314-00,SPICEWOOD,Active,7408,314,TRUE,0,NB,86,4_IN,,,SOLAR,LOC17-007485,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11540 BLK SPICEWOOD PKWY,"(30.44257059, -97.80586992)",30.44257059,-97.80586992,,
7422-062-00,BRENTWOOD,Active,7422,62,TRUE,0,NB,83,2_IN,OH,,AC,LOC17-007995,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,6509 BLK ARROYO SECO,"(30.33832248, -97.7315073)",30.33832248,-97.7315073,,
7517-291-03,BEDICHEK,Active,7517,291,FALSE,3,NB,78.5,2_IN,OH,,AC,LOC17-009875,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492094700,1492100100,,,6908 BLK S 1ST ST,"(30.1939496, -97.78975122)",30.1939496,-97.78975122,,
7207-074-00,COPPERFIELD,Active,7207,74,TRUE,0,SB,79,4_IN,UG,,AC,LOC17-007515,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,12138 BLK THOMPKINS DR,"(30.38955488, -97.65997239)",30.38955488,-97.65997239,,
7106-133-01,ZAVALA,Active,7106,133,FALSE,1,SB,92,2_IN,OH,,AC,LOC17-009350,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092000,1492097400,,,400 BLK ROBERT T MARTINEZ JR ST,"(30.25873992, -97.7194082)",30.25873992,-97.7194082,,
7121-308-00,PEASE,Active,7121,308,TRUE,0,NB,,,,,AC,LOC17-008345,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,1100 BLK RIO GRANDE ST,"(30.27470549, -97.7476687)",30.27470549,-97.7476687,,
7108-142-00,GOVALLE,Active,7108,142,TRUE,0,SB,83,4_IN,UG,,AC,LOC17-008265,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1137 BLK AIRPORT BLVD,"(30.27054838, -97.69714139)",30.27054838,-97.69714139,,
7523-254-02,ANN RICHARDS SCH FOR YOUNG WOMEN LEADERS,Active,7523,254,FALSE,2,SB,,,,SP,AC,LOC17-009610,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492072200,1492074900,1492101000,1492102800,,,3800 BLK VICTORY DR,"(30.23708248, -97.78924656)",30.23708248,-97.78924656,,
7405-009-00,"WESTVIEW, PARMER",Active,7405,9,TRUE,0,SB,78,4_IN,,,SOLAR,LOC17-008300,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071600,1492093800,1492099200,,,12700 BLK METRIC BLVD,"(30.41557315, -97.68763508)",30.41557315,-97.68763508,,
7402-170-00,BUSH/CANYON RIDGE,Active,7402,170,TRUE,0,NB,81,4_IN,,,SOLAR,LOC17-008935,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492074000,1492093800,1492101000,,,1701 BLK N QUINLAN PARK RD,"(30.36166792, -97.90055753)",30.36166792,-97.90055753,,
7405-013-00,"WESTVIEW, PARMER",Active,7405,13,TRUE,0,WB,118,4_IN,UG,,AC,LOC17-008965,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071600,1492093800,1492099200,,,1800 BLK W PARMER LN,"(30.41356227, -97.69085589)",30.41356227,-97.69085589,,
7508-216-00,OAK HILL,Active,7508,216,TRUE,0,WB,87,2_IN,OH,,AC,LOC17-008415,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,6000 BLK SCHOOL RD,"(30.23857975, -97.85564622)",30.23857975,-97.85564622,,
7414-038-00,"HILL, ANDERSON",Active,7414,38,TRUE,0,WB,79,2_IN,OH,,AC,LOC17-008680,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492074900,1492093800,1492102800,,,3828 BLK CIMA SERENA,"(30.37542359, -97.74892395)",30.37542359,-97.74892395,,
7504-265-00,CEDAR CREEK,Active,7504,265,TRUE,0,EB,89,2_IN,OH,,AC,LOC17-008005,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066500,1492073100,1492094100,1492101900,,,3321 BLK PINNACLE RD,"(30.27020211, -97.80722451)",30.27020211,-97.80722451,,
7210-080-00,COOK,Active,7210,80,TRUE,0,EB,,,UG,MA,AC,LOC17-008525,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1800 BLK RUTLAND DR,"(30.37795148, -97.71061581)",30.37795148,-97.71061581,,
7429-343-00,PURPLE SAGE,Active,7429,343,TRUE,0,WB,84,4_IN,,,SOLAR,LOC17-009035,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11918 BLK TANGLEBRIAR TRL,"(30.45861187, -97.81901338)",30.45861187,-97.81901338,,
7519-251-01,STRICKLAND CHRISTIAN SCHOOL,Active,7519,251,FALSE,1,SB,,,OH,,AC,LOC17-010020,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492072200,1492093800,1492097400,,,7332 BLK MANCHACA RD,"(30.19801992, -97.80863959)",30.19801992,-97.80863959,,
7318-374-00,HARMONY SCHOOL OF EXCELLENCE,Active,7318,374,TRUE,0,WB,,,,,,LOC17-010150,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071300,1492094700,1492098300,,,BLK,"(30.20938812, -97.7454364)",30.20938812,-97.7454364,,
7516-243-00,WILLIAMS,Active,7516,243,TRUE,0,WB,121,4_IN,UG,,AC,LOC17-007555,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,BLK,"(30.18027943, -97.78995298)",30.18027943,-97.78995298,,
7119-168-01,O HENRY,Active,7119,168,FALSE,1,,,,,,AC,LOC17-009825,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492068600,1492072200,1492096500,1492100100,,,1000 BLK EXPOSITION BLVD,"(30.28620143, -97.77494978)",30.28620143,-97.77494978,,
7308-181-00,LINDER,Active,7308,181,TRUE,0,NB,101.5,4_IN,OH,,AC,LOC17-008090,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2800 BLK BURLESON RD,"(30.22344145, -97.73465679)",30.22344145,-97.73465679,,
7236-322-00,DESSAU,Active,7236,322,TRUE,0,SB,86,4_IN,,,SOLAR,LOC17-008575,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492071600,1492093800,1492099200,,,13014 BLK HARRISGLENN DR,"(30.40251605, -97.64775307)",30.40251605,-97.64775307,,
7216-105-00,HART,Active,7216,105,TRUE,0,NB,96,4_IN,,,SOLAR,LOC17-008590,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,8100 BLK FURNESS DR,"(30.34138796, -97.68963962)",30.34138796,-97.68963962,,
7403-005-00,WELLS BRANCH,Active,7403,5,TRUE,0,WB,98,4_IN,OH,,AC,LOC17-008955,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,14611 BLK MERRILLTOWN DR,"(30.4445636, -97.68411154)",30.4445636,-97.68411154,,
7222-116-01,PECAN SPRINGS,Active,7222,116,FALSE,1,NB,,,,SP,,LOC17-010215,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,6300 BLK SPRINGDALE RD,"(30.30597244, -97.67007035)",30.30597244,-97.67007035,,
7108-144-01,GOVALLE,Active,7108,144,FALSE,1,NB,90,2_IN,OH,,AC,LOC17-009405,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,900 BLK GUNTER ST,"(30.26320809, -97.69947412)",30.26320809,-97.69947412,,
