,Time,icon1,pcpt_lat1long1,visibility1,lat1,long11,icon2,pcpt_lat1long2,visibility2,lat2,long12,icon3,pcpt_lat1long3,visibility3,lat3,long13,icon4,pcpt_lat2long1,visibility4,lat4,long21,icon5,pcpt_lat2long2,visibility5,lat5,long22,icon6,pcpt_lat2long3,visibility6,lat6,long23
6208,2018-06-11 16:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6209,2018-06-11 17:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6210,2018-06-11 18:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6211,2018-06-11 19:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6212,2018-06-11 20:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6213,2018-06-11 21:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6214,2018-06-11 22:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6215,2018-06-11 23:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6216,2018-06-12 00:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6217,2018-06-12 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6218,2018-06-12 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6219,2018-06-12 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,partly-cloudy-night,0,9.997,30.863,-95.776
6220,2018-06-12 04:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,partly-cloudy-night,0,9.997,30.863,-95.776
6221,2018-06-12 05:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,partly-cloudy-night,0,9.997,30.863,-95.776
6222,2018-06-12 06:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,partly-cloudy-night,0,9.997,30.863,-95.776
6223,2018-06-12 07:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-day,0,8.996,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6224,2018-06-12 08:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6225,2018-06-12 09:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6226,2018-06-12 10:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6227,2018-06-12 11:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6228,2018-06-12 12:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6229,2018-06-12 13:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6230,2018-06-12 14:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6231,2018-06-12 15:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6232,2018-06-12 16:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6233,2018-06-12 17:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6234,2018-06-12 18:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,clear-day,0.0246,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6235,2018-06-12 19:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6236,2018-06-12 20:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6237,2018-06-12 21:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6238,2018-06-12 22:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6239,2018-06-12 23:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6240,2018-06-13 00:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6241,2018-06-13 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6242,2018-06-13 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6243,2018-06-13 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6244,2018-06-13 04:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6245,2018-06-13 05:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,7.002,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6246,2018-06-13 06:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,clear-night,0,6.001,30.434,-95.776,cloudy,0,9.997,30.863,-96.442,cloudy,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6247,2018-06-13 07:00:00,cloudy,0,8.783,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,clear-day,0,7.995,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,7.995,30.863,-95.776
6248,2018-06-13 08:00:00,cloudy,0,9.997,30.434,-96.442,cloudy,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,8.996,30.863,-95.776
6249,2018-06-13 09:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6250,2018-06-13 10:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6251,2018-06-13 11:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6252,2018-06-13 12:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6253,2018-06-13 13:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6254,2018-06-13 14:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6255,2018-06-13 15:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6256,2018-06-13 16:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6257,2018-06-13 17:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6258,2018-06-13 18:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6259,2018-06-13 19:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6260,2018-06-13 20:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6261,2018-06-13 21:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,partly-cloudy-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
6262,2018-06-13 22:00:00,clear-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6263,2018-06-13 23:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6264,2018-06-14 00:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6265,2018-06-14 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6266,2018-06-14 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6267,2018-06-14 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6268,2018-06-14 04:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6269,2018-06-14 05:00:00,clear-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6270,2018-06-14 06:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,partly-cloudy-night,0,9.997,30.863,-96.442,partly-cloudy-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6271,2018-06-14 07:00:00,partly-cloudy-day,0,8.202,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,clear-day,0,7.995,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,7.995,30.863,-95.776
6272,2018-06-14 08:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6273,2018-06-14 09:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6274,2018-06-14 10:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6275,2018-06-14 11:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6276,2018-06-14 12:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6277,2018-06-14 13:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6278,2018-06-14 14:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6279,2018-06-14 15:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0.0039,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6280,2018-06-14 16:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,partly-cloudy-day,0.0016,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
6281,2018-06-14 17:00:00,clear-day,,9.997,30.434,-96.442,partly-cloudy-day,,9.997,30.434,-96.109,clear-day,,9.997,30.434,-95.776,clear-day,,9.997,30.863,-96.442,clear-day,,9.997,30.863,-96.109,partly-cloudy-day,,9.997,30.863,-95.776
6282,2018-06-14 18:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6283,2018-06-14 19:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6284,2018-06-14 20:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6285,2018-06-14 21:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6286,2018-06-14 22:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6287,2018-06-14 23:00:00,clear-night,,,30.434,-96.442,clear-night,,,30.434,-96.109,clear-night,,,30.434,-95.776,clear-night,,,30.863,-96.442,clear-night,,,30.863,-96.109,clear-night,,,30.863,-95.776
6288,2018-06-15 00:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6289,2018-06-15 01:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6290,2018-06-15 02:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6291,2018-06-15 03:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,8.996,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6292,2018-06-15 04:00:00,clear-night,0,9.997,30.434,-96.442,clear-night,0,9.997,30.434,-96.109,clear-night,0,7.002,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6293,2018-06-15 05:00:00,clear-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6294,2018-06-15 06:00:00,partly-cloudy-night,0,9.997,30.434,-96.442,partly-cloudy-night,0,9.997,30.434,-96.109,clear-night,0,9.997,30.434,-95.776,clear-night,0,9.997,30.863,-96.442,clear-night,0,9.997,30.863,-96.109,clear-night,0,9.997,30.863,-95.776
6295,2018-06-15 07:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,clear-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6296,2018-06-15 08:00:00,clear-day,0,9.997,30.434,-96.442,clear-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,clear-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6297,2018-06-15 09:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,clear-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,clear-day,0,9.997,30.863,-95.776
6298,2018-06-15 10:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,cloudy,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,cloudy,0,9.997,30.863,-95.776
6299,2018-06-15 11:00:00,partly-cloudy-day,0,9.997,30.434,-96.442,partly-cloudy-day,0,9.997,30.434,-96.109,partly-cloudy-day,0,9.997,30.434,-95.776,partly-cloudy-day,0,9.997,30.863,-96.442,partly-cloudy-day,0,9.997,30.863,-96.109,partly-cloudy-day,0,9.997,30.863,-95.776
